EVTNAME2704;Expansion of Mengkukuo;Expansion of Mengkukuo;Expansion of Mengkukuo;;Expansion of Mengkukuo;;;;;;;;;x
EVTDESC2704;These provinces now belong to Mengkukuo;These provinces now belong to Mengkukuo;These provinces now belong to Mengkukuo;;These provinces now belong to Mengkukuo;;;;;;;;;x
expand_mengkukuo_title;The Expansion of Mengkukuo;The Expansion of Mengkukuo;The Expansion of Mengkukuo;;The Expansion of Mengkukuo;;;;;;;;;x
expand_mengkukuo_desc;More land claimed by Mengkukuo has fallen into our hands. We should incorporate these lands into Mengkukuo to allow them to govern it under our guidance.;More land claimed by Mengkukuo has fallen into our hands. We should incorporate these lands into Mengkukuo to allow them to govern it under our guidance.;More land claimed by Mengkukuo has fallen into our hands. We should incorporate these lands into Mengkukuo to allow them to govern it under our guidance.;;More land claimed by Mengkukuo has fallen into our hands. We should incorporate these lands into Mengkukuo to allow them to govern it under our guidance.;;;;;;;;;x
MODIFIER_LOCAL_RESOURCES;Local Resources;Local Resources;Local Resources;;Local Resources;;;;;;;;;x
POL_MOBILIZE_DRO_V3;To fully mobilise our reserves we need 即$MP$劬 manpower.;To fully mobilise our reserves we need 即$MP$劬 manpower.;To fully mobilise our reserves we need 即$MP$劬 manpower.;;To fully mobilise our reserves we need 即$MP$劬 manpower.;;;;;;;;;x
PORT_SHIPS;The port here can ship in 即$SIZE$劬 units of supplies and fuel every day.;The port here can ship in 即$SIZE$劬 units of supplies and fuel every day.;The port here can ship in 即$SIZE$劬 units of supplies and fuel every day.;;The port here can ship in 即$SIZE$劬 units of supplies and fuel every day.;;;;;;;;;x
EVTNAME2902;The Restoration of France;The Restoration of France;The Restoration of France;;The Restoration of France;;;;;;;;;x
EVTDESC2902;With the recovery of Paris, De Gaulle has vindicated his choice to continue the fight and restore the honour of France. The Vichy regime has been thoroughly discredited and now the Free French movement is the one, true, legitimate voice of the French people. The Vichy regime has accepted the inevitable and surrendered their authority to De Gaulle. ;With the recovery of Paris, De Gaulle has vindicated his choice to continue the fight and restore the honour of France. The Vichy regime has been thoroughly discredited and now the Free French movement is the one, true, legitimate voice of the French people. The Vichy regime has accepted the inevitable and surrendered their authority to De Gaulle. ;With the recovery of Paris, De Gaulle has vindicated his choice to continue the fight and restore the honour of France. The Vichy regime has been thoroughly discredited and now the Free French movement is the one, true, legitimate voice of the French people. The Vichy regime has accepted the inevitable and surrendered their authority to De Gaulle. ;;With the recovery of Paris, De Gaulle has vindicated his choice to continue the fight and restore the honour of France. The Vichy regime has been thoroughly discredited and now the Free French movement is the one, true, legitimate voice of the French people. The Vichy regime has accepted the inevitable and surrendered their authority to De Gaulle. ;;;;;;;;;x
EVTOPTA2902;Vive la France!;Vive la France!;Vive la France!;;Vive la France!;;;;;;;;;x
