xxxx;;;;;;;;;;;;;;x
SAVE_PROG;Save progress: $VALUE$ %;Save progress: $VALUE$ %;Save progress: $VALUE$ %;;Save progress: $VALUE$ %;;;;;;;;;x
TRANSERING_SAVE;Savegame transfer started...;Savegame transfer started...;Savegame transfer started...;;Savegame transfer started...;;;;;;;;;x
LOADING_LOCAL_SAVE;Loading local savegame copy...;Loading local savegame copy...;Loading local savegame copy...;;Loading local savegame copy...;;;;;;;;;x
PLR_DISC;Player 即$NAME$劬 left the game.;Player 即$NAME$劬 left the game.;Player 即$NAME$劬 left the game.;;Player 即$NAME$劬 left the game.;;;;;;;;;x
PLR_CONNECT;Player 即$NAME$劬 joined the game.;Player 即$NAME$劬 joined the game.;Player 即$NAME$劬 joined the game.;;Player 即$NAME$劬 joined the game.;;;;;;;;;x
REVERT_SAVE_CAL;Reverting to default database.;Reverting to default database.;Reverting to default database.;;Reverting to default database.;;;;;;;;;x
SAVE_TRANSFER_DONE;Savegame transfer done.;Savegame transfer done.;Savegame transfer done.;;Savegame transfer done.;;;;;;;;;x
CREATING_PROVINCE;Creating Province #;Creating Province #;Creating Province #;;Creating Province #;;;;;;;;;x
CALC_PATHS;Calculating paths...\nThis may take several minutes.;Calculating paths...\nThis may take several minutes.;Calculating paths...\nThis may take several minutes.;;Calculating paths...\nThis may take several minutes.;;;;;;;;;x
FE_TOGGLE;Quick Start;Quick Start;Quick Start;;Quick Start;;;;;;;;;x
FE_TOGGLE_NORMAL;Custom Start;Custom Start;Custom Start;;Custom Start;;;;;;;;;x
FE_QS_GER_TITLE;Germany, September 1939;Germany, September 1939;Germany, September 1939;;Germany, September 1939;;;;;;;;;x
FE_QS_GER_GOAL;Conquer Warsaw and Paris;Conquer Warsaw and Paris;Conquer Warsaw and Paris;;Conquer Warsaw and Paris;;;;;;;;;x
FE_QS_GER_INFO;This scenario focuses completely on warfare. You have full control over your military forces, while the AI will handle all other aspects automatically for you.;This scenario focuses completely on warfare. You have full control over your military forces, while the AI will handle all other aspects automatically for you.;This scenario focuses completely on warfare. You have full control over your military forces, while the AI will handle all other aspects automatically for you.;;This scenario focuses completely on warfare. You have full control over your military forces, while the AI will handle all other aspects automatically for you.;;;;;;;;;x
FE_QS_SOV_TITLE;Soviet Union, June 1941;Soviet Union, June 1941;Soviet Union, June 1941;;Soviet Union, June 1941;;;;;;;;;x
FE_QS_SOV_GOAL;Hold Stalingrad, Moscow & Leningrad;Hold Stalingrad, Moscow & Leningrad;Hold Stalingrad, Moscow & Leningrad;;Hold Stalingrad, Moscow & Leningrad;;;;;;;;;x
FE_QS_SOV_INFO;Control the Soviet Union with full control over both your military forces and your production. AI will help you with research, diplomacy, intelligence and politics.;Control the Soviet Union with full control over both your military forces and your production. AI will help you with research, diplomacy, intelligence and politics.;Control the Soviet Union with full control over both your military forces and your production. AI will help you with research, diplomacy, intelligence and politics.;;Control the Soviet Union with full control over both your military forces and your production. AI will help you with research, diplomacy, intelligence and politics.;;;;;;;;;x
FE_QS_JAP_TITLE;Japan, December 1941;Japan, December 1941;Japan, December 1941;;Japan, December 1941;;;;;;;;;x
FE_QS_JAP_GOAL;Conquer Hawaii & Guadal Canal.;Conquer Hawaii & Guadal Canal.;Conquer Hawaii & Guadal Canal.;;Conquer Hawaii & Guadal Canal.;;;;;;;;;x
FE_QS_JAP_INFO;Control the mighty Japanese fleet and its marines, as you conquer the pacific. The AI will help you with other fronts, and handle the other aspects of your country for you.;Control the mighty Japanese fleet and its marines, as you conquer the pacific. The AI will help you with other fronts, and handle the other aspects of your country for you.;Control the mighty Japanese fleet and its marines, as you conquer the pacific. The AI will help you with other fronts, and handle the other aspects of your country for you.;;Control the mighty Japanese fleet and its marines, as you conquer the pacific. The AI will help you with other fronts, and handle the other aspects of your country for you.;;;;;;;;;x
FE_QS_USA_TITLE;USA, January 1936;USA, January 1936;USA, January 1936;;USA, January 1936;;;;;;;;;x
FE_QS_USA_GOAL;Enter the War;Enter the War;Enter the War;;Enter the War;;;;;;;;;x
